ex	em	z
353	338.457	0
353	340.077	0
353	341.697	0
353	343.318	0
353	344.94	0
353	346.562	0
353	348.185	0
353	349.808	0
353	351.432	0
353	353.056	0
353	354.681	0
353	356.306	0
353	357.932	0
353	359.558	0
353	361.185	0
353	362.813	0
353	364.441	0
353	366.07	0.0180486193056938
353	367.699	0.0183948066119651
353	369.328	0.0199185319762762
353	370.959	0.0207969878476761
353	372.589	0.0229716486164936
353	374.221	0.0256458417193101
353	375.852	0.0271180240570154
353	377.485	0.0286505891534756
353	379.117	0.0321583166551613
353	380.751	0.0340272747560865
353	382.384	0.0358031546465657
353	384.019	0.0401291196991502
353	385.654	0.0428234633455399
353	387.289	0.0444115353483352
353	388.925	0.050424202458401
353	390.561	0.0528164322173432
353	392.198	0.0578908793915094
353	393.835	0.0618201170925691
353	395.473	0.0653823490318331
353	397.111	0.0654085246020667
353	398.75	0.0655943090036011
353	400.39	0.0679884963832292
353	402.029	0.0700738729892575
353	403.67	0.0720721642301577
353	405.31	0.0739833224210807
353	406.951	0.0803318924875913
353	408.593	0.0864832619379185
353	410.235	0.0900589130610773
353	411.878	0.0933352604846264
353	413.521	0.0979685295238126
353	415.165	0.102412773918474
353	416.809	0.101960209712672
353	418.453	0.107460837409924
353	420.098	0.108978293808569
353	421.744	0.112865813346847
353	423.39	0.113306682379715
353	425.036	0.114543237848153
353	426.683	0.11707361981918
353	428.33	0.116760825648416
353	429.978	0.120105573676015
353	431.626	0.121860432115425
353	433.274	0.123278171278779
353	434.923	0.127574765990402
353	436.573	0.127266659994361
353	438.223	0.129271717472581
353	439.873	0.129960356975165
353	441.524	0.130895045122191
353	443.175	0.130944198937114
353	444.827	0.131084405002992
353	446.479	0.132217598403501
353	448.131	0.131844463668559
353	449.784	0.13068393784406
353	451.437	0.133037553629361
353	453.091	0.13308924475226
353	454.745	0.131345018014322
353	456.4	0.131371422607253
353	458.055	0.131328541327674
353	459.71	0.132138977504838
353	461.366	0.131134409877136
353	463.022	0.12903169009614
353	464.678	0.127938367840699
353	466.335	0.125893315707641
353	467.993	0.12742476140849399
353	469.651	0.124196331366696
353	471.309	0.122056902361895
353	472.967	0.12176552404219
353	474.626	0.120801341110452
353	476.285	0.118556908843486
353	477.945	0.115817225316483
353	479.605	0.116032024459031
353	481.265	0.11356804406736
353	482.926	0.113043475503824
353	484.587	0.110779139706475
353	486.249	0.109231355372084
353	487.911	0.108654617273122
353	489.573	0.107923707515865
353	491.236	0.103934878833408
353	492.899	0.104648833165784
353	494.562	0.10118790723704
353	496.226	0.0982271323019161
353	497.89	0.098423470964052
353	499.554	0.0956549353022259
353	501.219	0.0930954863440291
353	502.884	0.0918722432747174
353	504.549	0.0892463817386239
353	506.215	0.0881568476911485
353	507.881	0.086887396141789
353	509.548	0.0834884977973963
353	511.214	0.0820869925767767
353	512.881	0.0812032485793885
353	514.549	0.0780205682576003
353	516.217	0.0792911566547521
353	517.885	0.075561109683466507
353	519.553	0.0754445476775777
353	521.222	0.0742375394928839
353	522.891	0.0715693447024189
353	524.56	0.0701112952342185
353	526.23	0.0686261111583765
353	527.9	0.0661262289803978
353	529.57	0.0642906988210692
353	531.24	0.0629121064937828
353	532.911	0.0601381471480044
353	534.582	0.06020823572559
353	536.254	0.058131159629856
353	537.925	0.0565820165269577
353	539.597	0.0559464107034916
353	541.27	0.0551337225761297
353	542.942	0.0540218060047911
353	544.615	0.0525370854719511
353	546.288	0.0529047440756994
353	547.961	0.0507657086676314
353	549.635	0.0499478888036124
353	551.309	0.0494540229971326
353	552.983	0.046441777481618
353	554.658	0.0455867505510521
353	556.332	0.0442602690763635
353	558.007	0.0426549245870845
353	559.683	0.0416487187213289
353	561.358	0.0414160332576327
353	563.034	0.0391305643165147
353	564.71	0.0384164088847589
353	566.386	0.0361547583116835
353	568.063	0.0359467738833059
353	569.739	0.0352268563028567
353	571.416	0.0333772210724681
353	573.093	0.0366670975579526
353	574.771	0.0333775822516278
353	576.448	0.0314444569705604
353	578.126	0.0304464632439573
353	579.804	0.030419074828709
353	581.483	0.0286327673925834
353	583.161	0.0279903909344223
353	584.84	0.0273694936210997
353	586.519	0.0251926681937199
353	588.198	0.0257421382276075
353	589.878	0.0248464658219689
353	591.557	0.0225836317043453
353	593.237	0.0236309337298255
353	594.917	0.0229744496624189
353	596.597	0.0220290325739534
353	598.277	0.0222404337196263
353	599.958	0.0205322224582835
353	601.639	0.0204829433881685
353	603.32	0.0207126927716285
353	605.001	0.0192154088377637
353	606.682	0.0192512084219734
353	608.364	0.017680139239805
353	610.045	0.0188339951585633
353	611.727	0.0178665155281459
353	613.409	0.0166286448264181
353	615.091	0.0184622533143917
353	616.774	0.0154370525233003
353	618.456	0.0150423376742595
353	620.139	0.0173979375602472
352	212.423	0
352	213.993	0
352	215.563	0
352	217.134	0
352	218.706	0
352	220.279	0
352	221.852	0
352	223.426	0
352	225	0
352	226.576	0
352	228.152	0
352	229.728	0
352	231.305	0
352	232.883	0
352	234.462	0
352	236.042	0
352	237.622	0
352	239.202	0
352	240.784	0
352	242.366	0
352	243.948	0
352	245.532	0
352	247.116	0
352	248.701	0
352	250.286	0
352	251.872	0
352	253.459	0
352	255.046	0
352	256.634	0
352	258.223	0
352	259.812	0
352	261.402	0
352	262.993	0
352	264.584	0
352	266.176	0
352	267.769	0
352	269.362	0
352	270.956	0
352	272.551	0
352	274.146	0
352	275.742	0
352	277.338	0
352	278.935	0
352	280.533	0
352	282.131	0
352	283.73	0
352	285.33	0
352	286.93	0
352	288.531	0
352	290.132	0
352	291.735	0
352	293.337	0
352	294.941	0
352	296.545	0
352	298.149	0
352	299.754	0
352	301.36	0
352	302.966	0
352	304.573	0
352	306.181	0
352	307.789	0
352	309.398	0
352	311.007	0
352	312.617	0
352	314.228	0
352	315.839	0
352	317.451	0
352	319.063	0
352	320.676	0
352	322.29	0
352	323.904	0
352	325.519	0
352	327.134	0
352	328.75	0
352	330.366	0
352	331.983	0
352	333.601	0
352	335.219	0
352	336.838	0
352	338.457	0
352	340.077	0
352	341.697	0
352	343.318	0
352	344.94	0
352	346.562	0
352	348.185	0
352	349.808	0
352	351.432	0
352	353.056	0
352	354.681	0
352	356.306	0
352	357.932	0
352	359.558	0
352	361.185	0
352	362.813	0
352	364.441	0.0208701761023689
352	366.07	0.0183049199242152
352	367.699	0.0196803387910755
352	369.328	0.0213900720932511
352	370.959	0.022065332802754
352	372.589	0.0226266620213394
352	374.221	0.0270641382853486
352	375.852	0.027912611811649
352	377.485	0.0307100450878102
352	379.117	0.0339857346371199
352	380.751	0.0357593736825358
352	382.384	0.0399034172723853
352	384.019	0.0421887969226312
352	385.654	0.0456401196949555
352	387.289	0.0471673866069762
352	388.925	0.0531716343392813
352	390.561	0.0559095210288135
352	392.198	0.0603522756436268
352	393.835	0.0637879006496661
352	395.473	0.065772299311053
352	397.111	0.0657953107181765
352	398.75	0.0670745198189536
352	400.39	0.0689047230534424
352	402.029	0.070789523748421
352	403.67	0.0708576582008036
352	405.31	0.0800981025047362
352	406.951	0.0869913863621685
352	408.593	0.0899984209133615
352	410.235	0.0956211971371836
352	411.878	0.0968437031915327
352	413.521	0.100214141356429
352	415.165	0.103513650978431
352	416.809	0.10686370856594
352	418.453	0.108120672260071
352	420.098	0.108785888233535
352	421.744	0.113453781797921
352	423.39	0.113669346602282
352	425.036	0.117093849384761
352	426.683	0.117608256252894
352	428.33	0.118336263351662
352	429.978	0.121594097047134
352	431.626	0.123892919324342
352	433.274	0.124557959407565
352	434.923	0.127152504436682
352	436.573	0.128552820322234
352	438.223	0.130689314055946
352	439.873	0.132732548098257
352	441.524	0.132192845076323
352	443.175	0.132213822038857
352	444.827	0.134954483292981
352	446.479	0.134460658297696
352	448.131	0.13302789266048
352	449.784	0.134263577929679
352	451.437	0.131828343561043
352	453.091	0.132651297559516
352	454.745	0.131922058247211
352	456.4	0.13328207235996
352	458.055	0.131845099506746
352	459.71	0.131864706322203
352	461.366	0.128733918217923
352	463.022	0.1306678452133
352	464.678	0.127715606833991
352	466.335	0.128588911853763
352	467.993	0.125864140975685
352	469.651	0.124767530276014
352	471.309	0.123140165516645
352	472.967	0.122243657149441
352	474.626	0.122629404827487
352	476.285	0.120274016822817
352	477.945	0.117222348248322
352	479.605	0.115063986104084
352	481.265	0.113637953849715
352	482.926	0.11373919161229
352	484.587	0.110565766070418
352	486.249	0.109120312044378
352	487.911	0.107999051549149
352	489.573	0.10648457590263
352	491.236	0.105157759075635
352	492.899	0.10380654796766
352	494.562	0.102355219945548
352	496.226	0.0987962536024306
352	497.89	0.0966981810711496
352	499.554	0.0967817683780758
352	501.219	0.0946563813489989
352	502.884	0.0929478809683268
352	504.549	0.0891947375656574
352	506.215	0.0873879132950973
352	507.881	0.0850423100079534
352	509.548	0.0846089367227087
352	511.214	0.0800675492962727
352	512.881	0.0816161037247784
352	514.549	0.078831648174851
352	516.217	0.0782759571885157
352	517.885	0.0763952116327754
352	519.553	0.0745092116750626
352	521.222	0.0729820248721074
352	522.891	0.0724509201262393
352	524.56	0.0704777539067108
352	526.23	0.068184292864677
352	527.9	0.0664778755771586
352	529.57	0.0650329858707471
352	531.24	0.0628989156083491
352	532.911	0.0602666540965453
352	534.582	0.0609300846549243
352	536.254	0.0574951417029417
352	537.925	0.0566449394298595
352	539.597	0.0556615612579275
352	541.27	0.0556005917506598
352	542.942	0.054298444374099
352	544.615	0.054085234416787
352	546.288	0.0515966199844099
352	547.961	0.0513438521214193
352	549.635	0.0498188712303271
352	551.309	0.0492250894850202
352	552.983	0.0456980109395866
352	554.658	0.0455509395471257
352	556.332	0.044928232615072
352	558.007	0.0414531659459317
352	559.683	0.0411058886954203
352	561.358	0.0408950228861759
352	563.034	0.0382575379182728
352	564.71	0.0391034847099474
352	566.386	0.0365116427075282
352	568.063	0.0366934070332959
352	569.739	0.0356145316107265
352	571.416	0.0337939573979205
352	573.093	0.0344187513966436
352	574.771	0.0336095313538239
352	576.448	0.0322626731992179
352	578.126	0.0295509056359305
352	579.804	0.0305751856615695
352	581.483	0.0286696978162781
352	583.161	0.0277647720607726
352	584.84	0.0269239678766851
352	586.519	0.0263836419203841
352	588.198	0.0258656464961666
352	589.878	0.0246119118477541
352	591.557	0.02235500380768
352	593.237	0.0237220891432704
352	594.917	0.0220491607294838
352	596.597	0.023382800275238
352	598.277	0.0206785926789881
352	599.958	0.0209743646233125
352	601.639	0.01983208566323
352	603.32	0.0203109569590675
352	605.001	0.0201344070489514
352	606.682	0.0188126446133907
352	608.364	0.0188444226354485
352	610.045	0.0183090398913459
352	611.727	0.0167555391961748
352	613.409	0.0171724574761573
352	615.091	0.0176664779110304
352	616.774	0.0158538177064807
352	618.456	0.0144920224841484
352	620.139	0.017756741372755
351	212.423	0
351	213.993	0
351	215.563	0
351	217.134	0
351	218.706	0
351	220.279	0
351	221.852	0
351	223.426	0
351	225	0
351	226.576	0
351	228.152	0
351	229.728	0
351	231.305	0
351	232.883	0
351	234.462	0
351	236.042	0
351	237.622	0
351	239.202	0
351	240.784	0
351	242.366	0
351	243.948	0
351	245.532	0
351	247.116	0
351	248.701	0
351	250.286	0
351	251.872	0
351	253.459	0
351	255.046	0
351	256.634	0
351	258.223	0
351	259.812	0
351	261.402	0
351	262.993	0
351	264.584	0
351	266.176	0
351	267.769	0
351	269.362	0
351	270.956	0
351	272.551	0
351	274.146	0
351	275.742	0
351	277.338	0
351	278.935	0
351	280.533	0
351	282.131	0
351	283.73	0
351	285.33	0
351	286.93	0
351	288.531	0
351	290.132	0
351	291.735	0
351	293.337	0
351	294.941	0
351	296.545	0
351	298.149	0
351	299.754	0
351	301.36	0
351	302.966	0
351	304.573	0
351	306.181	0
351	307.789	0
351	309.398	0
351	311.007	0
351	312.617	0
351	314.228	0
351	315.839	0
351	317.451	0
351	319.063	0
351	320.676	0
351	322.29	0
351	323.904	0
351	325.519	0
351	327.134	0
351	328.75	0
351	330.366	0
351	331.983	0
351	333.601	0
351	335.219	0
351	336.838	0
351	338.457	0
351	340.077	0
351	341.697	0
351	343.318	0
351	344.94	0
351	346.562	0
351	348.185	0
351	349.808	0
351	351.432	0
351	353.056	0
351	354.681	0
351	356.306	0
351	357.932	0
351	359.558	0
351	361.185	0
351	362.813	0
351	364.441	0.0199427289685631
351	366.07	0.0190036626321414
351	367.699	0.0212914636445707
351	369.328	0.0217727026290581
351	370.959	0.0248217738964855
351	372.589	0.023253994000184
351	374.221	0.0283719392614664
351	375.852	0.0284671137655703
351	377.485	0.0316344896704528
351	379.117	0.0350484264654194
351	380.751	0.0377424714984087
351	382.384	0.041590616238249
351	384.019	0.0437964829296005
351	385.654	0.0475664787148404
351	387.289	0.0509247791894533
351	388.925	0.0544789913187615
351	390.561	0.0594879101425365
351	392.198	0.0604527919082303
351	393.835	0.0653980545285041
351	395.473	0.0677995881319942
351	397.111	0.0648836043927601
351	398.75	0.0672872208614811
351	400.39	0.0697652554157961
351	402.029	0.0736171348612614
351	403.67	0.0762711062771079
351	405.31	0.0811432503236403
351	406.951	0.0885471658697626
351	408.593	0.0934687768088149
351	410.235	0.0955534423452837
351	411.878	0.0990831982899899
351	413.521	0.103534933091886
351	415.165	0.104989325830537
351	416.809	0.107514326290286
351	418.453	0.109292208917847
351	420.098	0.112453273979983
351	421.744	0.11391852687008
351	423.39	0.117213777264772
351	425.036	0.118174335927006
351	426.683	0.119753120672969
351	428.33	0.118560538383897
351	429.978	0.123250537640924
351	431.626	0.124907783891397
351	433.274	0.125905898462714
351	434.923	0.127842876380871
351	436.573	0.130141728865785
351	438.223	0.13142874693707501
351	439.873	0.132984732496428
351	441.524	0.133235082117212
351	443.175	0.133064292224551
351	444.827	0.134785117625097
351	446.479	0.134558787953055
351	448.131	0.133984586849196
351	449.784	0.135536821844413
351	451.437	0.13298010150717
351	453.091	0.134100564586071
351	454.745	0.133731099290981
351	456.4	0.133759756717796
351	458.055	0.13359270758803
351	459.71	0.132764663282739
351	461.366	0.129757263473524
351	463.022	0.129724853920722
351	464.678	0.126840988846697
351	466.335	0.127399312811174
351	467.993	0.126845838257526
351	469.651	0.126726581303845
351	471.309	0.123886616580629
351	472.967	0.123146839979655
351	474.626	0.121424023863668
351	476.285	0.119170271067262
351	477.945	0.118477844237894
351	479.605	0.116747557157088
351	481.265	0.115830947790462
351	482.926	0.114634797580608
351	484.587	0.111995933862094
351	486.249	0.109401220739878
351	487.911	0.109181211533687
351	489.573	0.106791241311776
351	491.236	0.105606190784465
351	492.899	0.103275648438569
351	494.562	0.101084459259101
351	496.226	0.0986076414254602
351	497.89	0.0965515209786611
351	499.554	0.0965374446263676
351	501.219	0.0950208208286121
351	502.884	0.0923781524886943
351	504.549	0.0895470249991551
351	506.215	0.0888307126560787
351	507.881	0.0848581350012307
351	509.548	0.0860613523648121
351	511.214	0.0828755266690379
351	512.881	0.0811487603711017
351	514.549	0.0788125272972851
351	516.217	0.0772078716432364
351	517.885	0.0776544261769413
351	519.553	0.0746377103737373
351	521.222	0.0747816871941811
351	522.891	0.0717700089213861
351	524.56	0.0699405418890867
351	526.23	0.0680673533570617
351	527.9	0.0660115803288451
351	529.57	0.0651739488617459
351	531.24	0.0619593750278745
351	532.911	0.0611633774451524
351	534.582	0.0601552943524571
351	536.254	0.0576469626637528
351	537.925	0.056335527136987
351	539.597	0.0550209892766025
351	541.27	0.0545020155217777
351	542.942	0.0539280369971397
351	544.615	0.0529728401480584
351	546.288	0.0522946317849707
351	547.961	0.0515395507661508
351	549.635	0.0499159583010209
351	551.309	0.0488178079729292
351	552.983	0.047491718892796
351	554.658	0.0453525537893274
351	556.332	0.0443319220936233
351	558.007	0.0421964910846642
351	559.683	0.0408963269111141
351	561.358	0.0407253608683829
351	563.034	0.0389872362469032
351	564.71	0.0382558865941014
351	566.386	0.0366510588662571
351	568.063	0.0365494905621295
351	569.739	0.0354100490593915
351	571.416	0.0339213822144108
351	573.093	0.0343801901666446
351	574.771	0.0335724819018573
351	576.448	0.0316276740267893
351	578.126	0.0300367435954285
351	579.804	0.030728245031052
351	581.483	0.0293964212592518
351	583.161	0.0293572321311015
351	584.84	0.0270796148861216
351	586.519	0.0259175626267219
351	588.198	0.0271468342642402
351	589.878	0.0258565457152191
351	591.557	0.021713100980581
351	593.237	0.0238033538951628
351	594.917	0.0218281686406277
351	596.597	0.0228498661148146
351	598.277	0.0205598448253302
351	599.958	0.0207708665373914
351	601.639	0.0197348267631249
351	603.32	0.021102002135906
351	605.001	0.0202693938857638
351	606.682	0.0191184354324897
351	608.364	0.0179382810098567
351	610.045	0.0175975963996759
351	611.727	0.0183112341035926
351	613.409	0.0163825994771791
351	615.091	0.0179531274642847
351	616.774	0.0152812613989267
351	618.456	0.0149724675873216
351	620.139	0.0172392072141351
350	212.423	0
350	213.993	0
350	215.563	0
350	217.134	0
350	218.706	0
350	220.279	0
350	221.852	0
350	223.426	0
350	225	0
350	226.576	0
350	228.152	0
350	229.728	0
